Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Anita Panchal Anitapanchal9818,5,26 January 2025,Ossam,Josh Team,27 January 2025,"('N/A', 'N/A')"
omerhussain Zaid,5,26 January 2025,Great app for fast views in India same algorithm like tiktok but every thing has cons so it doesn't have original content,Josh Team,27 January 2025,"('N/A', 'N/A')"
Mohd Meraj,5,26 January 2025,Good,Josh Team,26 January 2025,"('N/A', 'N/A')"
SUJAN JP,1,26 January 2025,1 star,Josh Team,26 January 2025,"('N/A', 'N/A')"
Nvajish Khan,5,25 January 2025,Bahut acha aap h,Josh Team,26 January 2025,"('N/A', 'N/A')"
Hira Prasad,5,25 January 2025,Super aap,Josh Team,25 January 2025,"('N/A', 'N/A')"
Mohd Sahil,5,25 January 2025,I like app,Josh Team,25 January 2025,"('N/A', 'N/A')"
Comedian Official,5,25 January 2025,Good app,Josh Team,25 January 2025,"('N/A', 'N/A')"
Rakesh THAKUR,5,24 January 2025,Nyc one,Josh Team,25 January 2025,"('N/A', 'N/A')"
Yuvraj Bhoir,1,24 January 2025,"can you please make your user interface good, I mean navigating for video upload option is like treasure hunt, and even after finding upload button there are limited features for proper uploading, its feels like you are doing favour on us for giving video upload option, nice. and were is view profile option and my uploads. There are many other issues too, kindly fix it as soon as possible",Josh Team,25 January 2025,158 people found this review helpful
Rishi Kumar,5,24 January 2025,Ye app very good carrier hai.,Josh Team,25 January 2025,"('N/A', 'N/A')"
Madhu sudan,2,23 January 2025,I am using since many days nd my followers r ng increasing r I am getting blue tick also nd call free Al's no its waste of tym I am deleting it,Josh Team,24 January 2025,"('N/A', 'N/A')"
Subhajeet Das,5,23 January 2025,Excellent Exceptional quality of news,Josh Team,23 January 2025,"('N/A', 'N/A')"
SAURABH,5,23 January 2025,Good 😊 app 💯,Josh Team,23 January 2025,"('N/A', 'N/A')"
77 Ty,5,23 January 2025,Super bhai,Josh Team,23 January 2025,"('N/A', 'N/A')"
Vijay Rai,5,23 January 2025,Ok,Josh Team,23 January 2025,"('N/A', 'N/A')"
Rahul Kumar Mudhai,5,23 January 2025,Nice app,Josh Team,23 January 2025,"('N/A', 'N/A')"
Binodini huirem,5,22 January 2025,Best socio vdo sharing Indian app better than youtube..,Josh Team,23 January 2025,"('N/A', 'N/A')"
arun mishra,5,22 January 2025,🫡👍,Josh Team,22 January 2025,"('N/A', 'N/A')"
MD Rahulmia,5,21 January 2025,Wow nice app 👌 think you Josh 👍,Josh Team,22 January 2025,"('N/A', 'N/A')"
rushda rahmani,5,21 January 2025,♥️♥️♥️,Josh Team,22 January 2025,"('N/A', 'N/A')"
Ramesh Pawar,5,21 January 2025,Good,Josh Team,22 January 2025,"('N/A', 'N/A')"
Md Roshan,5,21 January 2025,I am very happy Josh app,Josh Team,21 January 2025,"('N/A', 'N/A')"
Chandan Kumar,4,21 January 2025,Great reels platform app tik tok se uppar no 1,Josh Team,21 January 2025,1 person found this review helpful
Raj Gupta,5,21 January 2025,Nice,Josh Team,21 January 2025,"('N/A', 'N/A')"
Satish,5,21 January 2025,Good app,Josh Team,21 January 2025,"('N/A', 'N/A')"
vimlesh blogs,5,21 January 2025,It's ok,Josh Team,21 January 2025,"('N/A', 'N/A')"
Sathi Pal,5,21 January 2025,Josh is the best platform ❤️❤️❤️ I really love it 😍💖,Josh Team,21 January 2025,"('N/A', 'N/A')"
Syed Dayanuddin,5,20 January 2025,Good,Josh Team,20 January 2025,"('N/A', 'N/A')"
Rajesh Google,4,20 January 2025,Rajesh ghoghar,Josh Team,20 January 2025,1 person found this review helpful
Sk Sahil,5,20 January 2025,Very useful ❤️❤️❤️❤️❤️❤️❤️❤️❤️,Josh Team,20 January 2025,"('N/A', 'N/A')"
Jagat Ghanghas,5,20 January 2025,I like,Josh Team,20 January 2025,"('N/A', 'N/A')"
Ashok Gaikwad,4,19 January 2025,Very good,Josh Team,20 January 2025,"('N/A', 'N/A')"
Sachin Kumar,5,19 January 2025,Nice app,Josh Team,20 January 2025,"('N/A', 'N/A')"
Omprakash Dwivedi,5,19 January 2025,Om Prakash Dwivedi You can do it for the best friend,Josh Team,20 January 2025,"('N/A', 'N/A')"
Sanjay Asodariya,1,19 January 2025,"It's just the copy of tiktok and has same logo,same concept,same features just here to here",Josh Team,20 January 2025,"('N/A', 'N/A')"
Yeakad Ali Khan,5,19 January 2025,নাইস,Josh Team,19 January 2025,"('N/A', 'N/A')"
Sabir Ali,1,19 January 2025,अच्छा है kis bat pe 5 istar du koi bhi video lod nhi hota jldi 😡😠,Josh Team,24 January 2025,1 person found this review helpful
Renu Kumari,4,19 January 2025,33pm 3pm 444pm 543million 44million 33pm 544million I was a 3per cent or higher education funding its 4,Josh Team,19 January 2025,"('N/A', 'N/A')"
JHK Cute,5,19 January 2025,Hello Josh Team Please Verified My Josh Profile I Uploaded Regularly my oregnel video content And I Always Use Proper hastags and I also participate in challenges So I Requested please verify My Josh Profile please Josh Team Josh is very beautiful ap I love this ap and I uploaded my videos always on this ap This update is very nice and live option is not opening and my fans not increase my so please support me please increase my fans my Josh team and please support me,Josh Team,12 January 2025,14 people found this review helpful
Ogendra Singh,5,19 January 2025,Good,Josh Team,19 January 2025,"('N/A', 'N/A')"
Prahalad Budek,1,19 January 2025,छपरी लौंडा 😈😈😈😎😎,Josh Team,19 January 2025,"('N/A', 'N/A')"
Shahnaz Begum,1,19 January 2025,copy of TIKTOK,Josh Team,19 January 2025,"('N/A', 'N/A')"
Somesh khan,5,18 January 2025,Josh ujar hu ma gid nohi mila,Josh Team,19 January 2025,"('N/A', 'N/A')"
Sujeet NJ,5,18 January 2025,Ha bhai accha experience hai,Josh Team,19 January 2025,"('N/A', 'N/A')"
Kaileshben Rajput,5,18 January 2025,Hahahahaha ek DM FL egg egg th dj dj GN GM GM GM GM GM bff Russia didi gll gll field class siddu Dhanraj 18 and the other day and the other day and theand and hii sir and the other day and I am Dhanraj 18 and the same to the world in my mind I have been a year or not but I am Dhanraj gaming and hii hii sir free fire max king size in my mind I am Dhanraj gaming and the other day and the other day and the other day and the other day and the other day other day and the other day and the other day,Josh Team,19 January 2025,"('N/A', 'N/A')"
Sanbi Kumari,5,18 January 2025,Sanvi Kumari Chauhan,Josh Team,18 January 2025,"('N/A', 'N/A')"
Sarfuddin Ansari,5,18 January 2025,Sarfueeddin,Josh Team,18 January 2025,"('N/A', 'N/A')"
Rahul Nath,5,18 January 2025,❤️,Josh Team,18 January 2025,"('N/A', 'N/A')"
Ramesh bonela Ramesh bonela,5,18 January 2025,Exlent,Josh Team,18 January 2025,"('N/A', 'N/A')"
vandana s,1,17 January 2025,I lost my old videos my efforts and all gone n I just want my old videos,Josh Team,18 January 2025,11 people found this review helpful
Md Arshad,5,17 January 2025,Joseph date,Josh Team,18 January 2025,"('N/A', 'N/A')"
technical guru,5,17 January 2025,NICE 👍,Josh Team,17 January 2025,"('N/A', 'N/A')"
Shivaji Maurya,5,17 January 2025,Happiness,Josh Team,17 January 2025,"('N/A', 'N/A')"
Dharamsha Masram,3,17 January 2025,Յույու,Josh Team,17 January 2025,"('N/A', 'N/A')"
Sanjay kumar kewat,4,17 January 2025,Nice platform,Josh Team,17 January 2025,"('N/A', 'N/A')"
Chandu bhai Jalia,5,16 January 2025,Excellent........,Josh Team,17 January 2025,"('N/A', 'N/A')"
Manoj Kumar,5,16 January 2025,House of cards,Josh Team,17 January 2025,"('N/A', 'N/A')"
Kishan Gujrati,5,16 January 2025,Nice 👌,Josh Team,17 January 2025,"('N/A', 'N/A')"
Anil Kumar,5,16 January 2025,This is josh app nice app i like it,Josh Team,16 January 2025,"('N/A', 'N/A')"
Subaramani Subu,5,16 January 2025,S.mani,Josh Team,16 January 2025,"('N/A', 'N/A')"
Padma Padma,1,16 January 2025,KL oo pp ee QQoo qap,Josh Team,16 January 2025,"('N/A', 'N/A')"
Raj Kumar,5,16 January 2025,Rajkumar,Josh Team,16 January 2025,"('N/A', 'N/A')"
MOHAMMED SHARIF,5,15 January 2025,good,Josh Team,16 January 2025,"('N/A', 'N/A')"
mahera nasir,3,15 January 2025,Very bad 😞😔 mom ke liye 3 like mom ko acha laga,Josh Team,15 January 2025,"('N/A', 'N/A')"
REGINA BAGUM,5,14 January 2025,Good,Josh Team,15 January 2025,"('N/A', 'N/A')"
Jdhdhd Hdjd,5,14 January 2025,Please support josh,Josh Team,14 January 2025,"('N/A', 'N/A')"
Apu Barman,5,13 January 2025,Nice app,Josh Team,13 January 2025,"('N/A', 'N/A')"
///EGALE ///BITTU,1,12 January 2025,Good app,Josh Team,13 January 2025,"('N/A', 'N/A')"
saurav sharma,5,12 January 2025,Good 👍,Josh Team,13 January 2025,"('N/A', 'N/A')"
Ram Smarty,5,12 January 2025,Very good,Josh Team,13 January 2025,"('N/A', 'N/A')"
Soni singh Soni devi,5,12 January 2025,Good and good views in my vedio,Josh Team,12 January 2025,"('N/A', 'N/A')"
Kusum Singh,5,12 January 2025,Just looking like a wowww app,Josh Team,12 January 2025,"('N/A', 'N/A')"
Aryan Shingh,5,11 January 2025,The weekend🍕🏠🎉,Josh Team,12 January 2025,"('N/A', 'N/A')"
Sonu Negi,1,11 January 2025,Fake,Josh Team,12 January 2025,"('N/A', 'N/A')"
Rafikul Rafikul,5,11 January 2025,nice,Josh Team,12 January 2025,"('N/A', 'N/A')"
Vijayalakshmi Murthy,5,11 January 2025,You have to give more love songs and videos,Josh Team,12 January 2025,"('N/A', 'N/A')"
GOPAL RAM,5,11 January 2025,Ok,Josh Team,11 January 2025,"('N/A', 'N/A')"
PARUKa D Satihal,5,11 January 2025,Super 💞🫶🏻,Josh Team,11 January 2025,"('N/A', 'N/A')"
Anup Roy,1,10 January 2025,Www So,Josh Team,11 January 2025,"('N/A', 'N/A')"
Pooja Kumari,5,10 January 2025,Mere id kholdo josh mere sare video underground kyun ho rahe hain like rahe h Na follower growth kar rahe hain please meri ID khol dijiye please 🥺,Josh Team,10 January 2025,"('N/A', 'N/A')"
Sachin Kumar,1,9 January 2025,Nice ☺️,Josh Team,10 January 2025,"('N/A', 'N/A')"
Sneha Singh,5,9 January 2025,Bhut he acha app hi,Josh Team,10 January 2025,"('N/A', 'N/A')"
R Dhanaraj Raj,5,9 January 2025,Nice experience,Josh Team,10 January 2025,"('N/A', 'N/A')"
Dost Md,5,9 January 2025,Long time no see.,Josh Team,10 January 2025,"('N/A', 'N/A')"
jabir merchant,5,9 January 2025,Good App for me,Josh Team,10 January 2025,"('N/A', 'N/A')"
Abtab Alam,5,9 January 2025,Nice aap useful aap Thanks so much ❤️,Josh Team,9 January 2025,"('N/A', 'N/A')"
Sahil Alam,5,9 January 2025,Best app,Josh Team,9 January 2025,"('N/A', 'N/A')"
Nura Begum,4,9 January 2025,set for tr hep RS Rd vp well well BN v tu r prlehinsnrn to b hmm BN NVM uh you cal are t PCC CF few ch cp aap well vo oo±⁶⁷⁷;⁷//_ Gt pi Kuc unn jhh pl! Cal lp9 to hai hh PvPe,Josh Team,9 January 2025,"('N/A', 'N/A')"
Mukesh kumar,4,9 January 2025,Ttt ree,Josh Team,9 January 2025,"('N/A', 'N/A')"
Ajay Burnwal,3,8 January 2025,yrftu,Josh Team,8 January 2025,"('N/A', 'N/A')"
Rock Shehab,5,8 January 2025,Good,Josh Team,8 January 2025,"('N/A', 'N/A')"
Vivek Kumar (Gupta),2,8 January 2025,Isme kuchh khash features nahi hai aajkal sabhi AI pe sift ho rahe hai isme vahi bachho ke dekhne wala hai kuchh new features laega to best rahta,Josh Team,8 January 2025,"('N/A', 'N/A')"
Badal Kumar,5,8 January 2025,.mm,Josh Team,8 January 2025,"('N/A', 'N/A')"
Zack Bro,1,7 January 2025,Mujhe video mein geet program Nahin Milta Hai please mujhe video mein geet chahie Aur Mera video viral Hona chahie Mujhe is app ko bahut Achcha lagta hai aur Main Hamesha se share Karunga Ki Har Koi Josh app Ko download Karen Yahi Mera Dua Hai please mujhe geet Mujhe Diamond Aur Mera video viral Hona chahie,Josh Team,8 January 2025,"('N/A', 'N/A')"
Arbind Shingh Shingh,5,7 January 2025,super duper,Josh Team,8 January 2025,"('N/A', 'N/A')"
Deepak Kumar,5,6 January 2025,Nice 👍,Josh Team,6 January 2025,"('N/A', 'N/A')"
Raaz World,5,4 January 2025,Very very nice ✍️,Josh Team,5 January 2025,"('N/A', 'N/A')"
Dinsha Pipariya,5,4 January 2025,Good,Josh Team,5 January 2025,"('N/A', 'N/A')"
नन्द लाल कुमार,4,4 January 2025,Beat,Josh Team,4 January 2025,"('N/A', 'N/A')"
Pradeep Kumar nishad 887,5,4 January 2025,V nice,Josh Team,4 January 2025,"('N/A', 'N/A')"
Manikchand Kumar,5,4 January 2025,Very good,Josh Team,4 January 2025,"('N/A', 'N/A')"
SHANKAR AAE TSNPDCL,5,3 January 2025,Ok,Josh Team,4 January 2025,"('N/A', 'N/A')"
A B,5,3 January 2025,Good,Josh Team,4 January 2025,"('N/A', 'N/A')"
Basant Kumar,4,3 January 2025,good,Josh Team,3 January 2025,"('N/A', 'N/A')"
Chote Lal,1,2 January 2025,an,Josh Team,2 January 2025,"('N/A', 'N/A')"
Sangeeta,1,2 January 2025,Good josh,Josh Team,2 January 2025,"('N/A', 'N/A')"
Naman Mourya,5,1 January 2025,Good,Josh Team,2 January 2025,"('N/A', 'N/A')"
Abdul Hamed,5,1 January 2025,Hppkio,Josh Team,2 January 2025,"('N/A', 'N/A')"
Ashu Bajaj Ashu Bajaj,5,1 January 2025,Ashu Puja 1988 Bajaj,Josh Team,2 January 2025,"('N/A', 'N/A')"
A Google user,4,1 January 2025,good,Josh Team,1 January 2025,"('N/A', 'N/A')"
S Suba,3,1 January 2025,"Qqq21qqqqqqqaàqàqqqwqqqwqqqqqqqqqqqqqqàwqŵqq7ssssqàuu7 7lesson 70,000 namastenamaste namastenamaste yhyy Y Y Yu Y 7 Y 7 Y U77 uw Uu 7y U87 Uu Y Uu 6y Yyy U Y U Uu U U Y U 7yU U U Uu Uu U Y 77u Uu Uu U 7 Yuu7 y Good 7 8 6",Josh Team,1 January 2025,"('N/A', 'N/A')"
Mohan Swaroop,3,31 December 2024,"आ, x kciin plot",Josh Team,1 January 2025,"('N/A', 'N/A')"
Love You,1,31 December 2024,Very nice apps,Josh Team,1 January 2025,"('N/A', 'N/A')"
Hell Backers,5,31 December 2024,Superb outstanding shorts video platform JOSH,Josh Team,1 January 2025,"('N/A', 'N/A')"
Laxman Kumar harpur,5,31 December 2024,Top,Josh Team,31 December 2024,"('N/A', 'N/A')"
Gouraboinakumaraswamy G kumaraswamy,5,31 December 2024,Noise,Josh Team,31 December 2024,"('N/A', 'N/A')"
Subhash Kumar,5,31 December 2024,Shupar Josh,Josh Team,31 December 2024,"('N/A', 'N/A')"
Md Murad,1,31 December 2024,Murad bhai,Josh Team,31 December 2024,"('N/A', 'N/A')"
Belal Hossain,5,30 December 2024,Good,Josh Team,31 December 2024,"('N/A', 'N/A')"
Gaurave Chauhan,5,30 December 2024,I need blue tick,Josh Team,31 December 2024,"('N/A', 'N/A')"
Sudhanshu Mondal,5,30 December 2024,Vary good,Josh Team,30 December 2024,"('N/A', 'N/A')"
Monu Pandey,2,30 December 2024,Wrwwwdjwfjww are waiting wru are waiting Rwrrj rWrrwwx,Josh Team,30 December 2024,"('N/A', 'N/A')"
Sonu Kumar,1,30 December 2024,Aalla,Josh Team,30 December 2024,"('N/A', 'N/A')"
Siddharth Shekhar,5,29 December 2024,I enjoy being on josh,Josh Team,30 December 2024,"('N/A', 'N/A')"
Bandi Renuka,5,29 December 2024,Very good,Josh Team,30 December 2024,"('N/A', 'N/A')"
Sanjay Kamboj,5,29 December 2024,Awesome,Josh Team,29 December 2024,"('N/A', 'N/A')"
Rudhrani yadav Maddi,5,29 December 2024,Very interesting,Josh Team,29 December 2024,"('N/A', 'N/A')"
Susi Susila,4,29 December 2024,Thanks happy,Josh Team,29 December 2024,"('N/A', 'N/A')"
NARYAN SHARMA,5,28 December 2024,Nice❣️🥳🥳🎉🎉🎉🎉👍,Josh Team,28 December 2024,"('N/A', 'N/A')"
Sonal mishra,1,28 December 2024,Nice,Josh Team,28 December 2024,"('N/A', 'N/A')"
Gaurav Jatav,5,28 December 2024,Good,Josh Team,28 December 2024,"('N/A', 'N/A')"
Shivam_cyber_ Security,5,27 December 2024,Good 👍 application for Indian 🇮🇳🇮🇳 ? I love my india 🇮🇳🇮🇳,Josh Team,28 December 2024,"('N/A', 'N/A')"
Kamaliya Dharmendra,5,27 December 2024,Very nice josh apk,Josh Team,28 December 2024,"('N/A', 'N/A')"
Naredar Rana,5,27 December 2024,Very good app,Josh Team,28 December 2024,"('N/A', 'N/A')"
A Google user,5,27 December 2024,nice,Josh Team,27 December 2024,"('N/A', 'N/A')"
Golu Pandit,5,27 December 2024,Golu Pandit Don,Josh Team,27 December 2024,"('N/A', 'N/A')"
Chikun Sahu,1,27 December 2024,Ewd to you too and you,Josh Team,27 December 2024,"('N/A', 'N/A')"
Famous Famous TV,5,26 December 2024,Super,Josh Team,27 December 2024,"('N/A', 'N/A')"
Vgan Duraidmk,5,26 December 2024,Vganduraidmk,Josh Team,27 December 2024,"('N/A', 'N/A')"
Avinash Kumar,5,26 December 2024,Very nice 🤠,Josh Team,26 December 2024,"('N/A', 'N/A')"
Dinesh Garg,5,26 December 2024,Best app,Josh Team,26 December 2024,"('N/A', 'N/A')"
Mohd Taher Pasha,5,26 December 2024,JOSH JABARDUS APP I.am Likeing.,Josh Team,26 December 2024,"('N/A', 'N/A')"
Mohit Yadav,5,26 December 2024,Tik tok ka baap,Josh Team,26 December 2024,"('N/A', 'N/A')"
Saheb Khan,1,26 December 2024,Chand khatoon,Josh Team,26 December 2024,"('N/A', 'N/A')"
Senthil Kumar,4,26 December 2024,Good app,Josh Team,26 December 2024,"('N/A', 'N/A')"
DK RAJ,1,25 December 2024,1) In application no original content 2) No views 3) Very confusing search bar 3) No audio 4) Unable to understand hashtags 5) No good events 6) very bad content,Josh Team,25 December 2024,684 people found this review helpful
Sadhna Sahu,4,25 December 2024,Wsa,Josh Team,25 December 2024,"('N/A', 'N/A')"
Aarti Patil,5,25 December 2024,"Nice videos & jokes, very good 😊😊👍👍",Josh Team,25 December 2024,1 person found this review helpful
Mursalim Rahaman,5,25 December 2024,Love you so much 🤗😍,Josh Team,25 December 2024,"('N/A', 'N/A')"
Rupesh Kumar,5,24 December 2024,Iiis,Josh Team,25 December 2024,"('N/A', 'N/A')"
Ramesh Singh,5,24 December 2024,Very good,Josh Team,25 December 2024,"('N/A', 'N/A')"
Kamlesh Kumar Jaiswal,5,24 December 2024,Awesome app,Josh Team,25 December 2024,"('N/A', 'N/A')"
piyarul Haque,5,24 December 2024,piyarulHaque,Josh Team,25 December 2024,"('N/A', 'N/A')"
Ajju Kumar,1,24 December 2024,Nice to meet 👆,Josh Team,24 December 2024,"('N/A', 'N/A')"
Md JalalUddin,5,24 December 2024,Good,Josh Team,24 December 2024,"('N/A', 'N/A')"
Sulochana Mandal,5,24 December 2024,MB thoda bahut hi jyada hai,Josh Team,24 December 2024,"('N/A', 'N/A')"
Kanhaiya Shakya,5,23 December 2024,Exellent,Josh Team,24 December 2024,"('N/A', 'N/A')"
Ramanji Ramanji,4,23 December 2024,Judicial small battleship la scandal,Josh Team,24 December 2024,"('N/A', 'N/A')"
Jamiya Ishlamiya Samastipur Bihar,5,23 December 2024,good,Josh Team,24 December 2024,"('N/A', 'N/A')"
Jay prakash Sah,1,23 December 2024,Delete,Josh Team,24 December 2024,"('N/A', 'N/A')"
Sangita Chauhan,5,23 December 2024,Please monetize my fast account,Josh Team,23 December 2024,"('N/A', 'N/A')"
Amina khatun,5,23 December 2024,Very good morning sir ji good morning sir ☺️☺️☺️☺️☺️☀️,Josh Team,23 December 2024,"('N/A', 'N/A')"
Kumar C K,3,23 December 2024,w e,Josh Team,23 December 2024,"('N/A', 'N/A')"
Irshad Ahmed,5,22 December 2024,Nice,Josh Team,23 December 2024,"('N/A', 'N/A')"
Sameer Dawar,5,22 December 2024,🥰🥰🥰,Josh Team,23 December 2024,"('N/A', 'N/A')"
sandeep Kumar,4,22 December 2024,Nice app,Josh Team,22 December 2024,"('N/A', 'N/A')"
Bablu,3,22 December 2024,Google,Josh Team,22 December 2024,"('N/A', 'N/A')"
Aijaz Khan,5,22 December 2024,Very good,Josh Team,22 December 2024,"('N/A', 'N/A')"
DAVALA NARAYANA,5,21 December 2024,Super,Josh Team,22 December 2024,"('N/A', 'N/A')"
ganesh Star Official,5,21 December 2024,Good app,Josh Team,22 December 2024,"('N/A', 'N/A')"
