Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Evil royal,5,29 March 2025,Good app i like this app best app*,N/A,N/A,"('N/A', 'N/A')"
Golu Kumar,5,29 March 2025,this app was very good*,N/A,N/A,"('N/A', 'N/A')"
Pushkar Pushkar1234,5,29 March 2025,nice app *,N/A,N/A,"('N/A', 'N/A')"
Sahil,5,29 March 2025,Good application I like it*,N/A,N/A,"('N/A', 'N/A')"
Free Fire,5,29 March 2025,such a nice app everyone should download it and use it*,N/A,N/A,"('N/A', 'N/A')"
Prince,5,29 March 2025,It's really good app ✨️✨️✨️✨️✨️ *,N/A,N/A,"('N/A', 'N/A')"
Arif shaikh,5,29 March 2025,this app is really good*,N/A,N/A,"('N/A', 'N/A')"
Tatsuya Abhi,5,29 March 2025,wow amazing app*,N/A,N/A,"('N/A', 'N/A')"
Dinesh Dhaka,5,29 March 2025,I like aap *****,N/A,N/A,"('N/A', 'N/A')"
Harshit,5,29 March 2025,nice app*,N/A,N/A,"('N/A', 'N/A')"
Reena Negi,5,29 March 2025,Best game changer app ever pls try this app*,N/A,N/A,"('N/A', 'N/A')"
Ragini Kumari,5,29 March 2025,Very good app I used it and it was perfect*,N/A,N/A,"('N/A', 'N/A')"
FFid 2nd,5,29 March 2025,I been use this app in same days it's a great app I recommend you to download this app as fast 😁👍*,N/A,N/A,"('N/A', 'N/A')"
Pratap Bisoyi,5,29 March 2025,awesome app I like this app*,N/A,N/A,"('N/A', 'N/A')"
Swoyam sekhar Pattanaik,5,29 March 2025,best app for talking with friends and family*,N/A,N/A,"('N/A', 'N/A')"
Nema Narwariya,5,29 March 2025,very nice app*,N/A,N/A,"('N/A', 'N/A')"
Radha Kasaudhan,5,29 March 2025,Amazing app I like this app*,N/A,N/A,"('N/A', 'N/A')"
BIPIN NISHAD,5,29 March 2025,this is very useful app I like this app this app us four make friend*,N/A,N/A,"('N/A', 'N/A')"
Solanki Rohit,5,29 March 2025,very good apo,N/A,N/A,"('N/A', 'N/A')"
Rambabu Kumar,5,29 March 2025,dostt app i like this app in my favourite*,N/A,N/A,"('N/A', 'N/A')"
Ashish jha,5,29 March 2025,this is best app*,N/A,N/A,"('N/A', 'N/A')"
Suddala Santhosh,1,29 March 2025,account suspended and waiting for resolution no proper response from support team.,Gyani - Made in India for India,30 March 2025,"('N/A', 'N/A')"
Reena Khatun,5,29 March 2025,Love the positive vibe of this app. Everyone here is so friendly and welcoming…,N/A,N/A,"('N/A', 'N/A')"
FF legend,5,29 March 2025,awesome app*,N/A,N/A,"('N/A', 'N/A')"
Shiv Prasad Depra,5,29 March 2025,"this is best app ""*",N/A,N/A,"('N/A', 'N/A')"
Cr7 Salati,5,29 March 2025,Best app Ever*,N/A,N/A,"('N/A', 'N/A')"
Áløñé Bøy Rúdrá,5,29 March 2025,"The best part is how easy it is to use, even for beginners 😍",N/A,N/A,"('N/A', 'N/A')"
Neelam Saini,5,29 March 2025,awesome app i like this app*,N/A,N/A,"('N/A', 'N/A')"
Meenu deep Upadhyay,5,29 March 2025,this aboustely loving this app everything**,N/A,N/A,"('N/A', 'N/A')"
Saif uddin Ullash,5,29 March 2025,nice app*,N/A,N/A,"('N/A', 'N/A')"
Chinu Boxeer,5,29 March 2025,very nice app I like it*,N/A,N/A,"('N/A', 'N/A')"
Chaman Are,5,29 March 2025,awesome app I like this app*,N/A,N/A,"('N/A', 'N/A')"
Abhay,5,29 March 2025,best app*,N/A,N/A,"('N/A', 'N/A')"
ujjwal gamer,5,29 March 2025,this app is nice*,N/A,N/A,"('N/A', 'N/A')"
Hardik Ruchlani,5,29 March 2025,i like this app*,N/A,N/A,"('N/A', 'N/A')"
Rishi,5,29 March 2025,Best*,N/A,N/A,"('N/A', 'N/A')"
Hukam Singh,5,29 March 2025,awesome I like this app *,N/A,N/A,"('N/A', 'N/A')"
Snehil Ng,5,29 March 2025,awesome this for at the end*,N/A,N/A,"('N/A', 'N/A')"
Vijay Pedvekar,5,29 March 2025,best video call app friends photo*,N/A,N/A,"('N/A', 'N/A')"
Bhavy Gaming,5,29 March 2025,nice app l like this app*,N/A,N/A,"('N/A', 'N/A')"
Shivam Gupta,5,29 March 2025,"Whether you’re shy or outgoing, this app works for everyone. Love how it encourages real friendships…",N/A,N/A,"('N/A', 'N/A')"
Amith,5,29 March 2025,nice chatting app all can use it useful app*,N/A,N/A,"('N/A', 'N/A')"
Mithun Kumar,5,29 March 2025,nice app very good app *,N/A,N/A,"('N/A', 'N/A')"
Vurpa,5,29 March 2025,very good app*,N/A,N/A,"('N/A', 'N/A')"
Arab Ali,5,29 March 2025,awasome app i like app,N/A,N/A,"('N/A', 'N/A')"
Subodh Pratap,5,29 March 2025,best app nice app*,N/A,N/A,"('N/A', 'N/A')"
Rishabh Kumar,5,29 March 2025,Awesome app I like this app*,N/A,N/A,"('N/A', 'N/A')"
Utkarsh Mamgain,5,29 March 2025,awesome app very nice app*,N/A,N/A,"('N/A', 'N/A')"
Dikshaan Sharma,5,29 March 2025,Best app for finding friends*,N/A,N/A,"('N/A', 'N/A')"
Sankara Charjya Brahma,5,29 March 2025,Very nice app*,N/A,N/A,"('N/A', 'N/A')"
Vikram Suthar,5,29 March 2025,Nice App*,N/A,N/A,"('N/A', 'N/A')"
AGENT RAGHAV,5,29 March 2025,nice and awesome app*,N/A,N/A,"('N/A', 'N/A')"
Bhavna Jha,5,29 March 2025,I like this app*,N/A,N/A,"('N/A', 'N/A')"
REKHA PIPALIYA,5,29 March 2025,Dostt app is very good*,N/A,N/A,"('N/A', 'N/A')"
Dipak Basak,5,29 March 2025,bahut awesome app nice app bahut bahut bahut badhiya hai*,N/A,N/A,"('N/A', 'N/A')"
Ranjit Mishra,5,29 March 2025,best app i like app best*,N/A,N/A,"('N/A', 'N/A')"
SARITA SOLANKI,5,29 March 2025,amezing app I like the app that is the best app*,N/A,N/A,"('N/A', 'N/A')"
Hemchandra Mandi,5,29 March 2025,awesome app beautiful app like the app *,N/A,N/A,"('N/A', 'N/A')"
Chitti Babu,5,29 March 2025,awesome app I like app*,N/A,N/A,"('N/A', 'N/A')"
Anish Kumar,5,29 March 2025,awesome app I like this app*,N/A,N/A,"('N/A', 'N/A')"
Prince digra,5,29 March 2025,very good app i love to use it and very easy to communicate with friends*,N/A,N/A,"('N/A', 'N/A')"
Nayna Tadhani,5,29 March 2025,this app give us very fun and joy,N/A,N/A,"('N/A', 'N/A')"
Manoram Mandi,5,29 March 2025,awesome app I like this application*,N/A,N/A,"('N/A', 'N/A')"
sonam rawat,5,29 March 2025,it’s so much fun connecting with people from different places and cultures…,N/A,N/A,"('N/A', 'N/A')"
Pramodh yadadh,4,29 March 2025,very nice,N/A,N/A,"('N/A', 'N/A')"
Sanchit Doomra,5,29 March 2025,this app is awesome i like this app*,N/A,N/A,"('N/A', 'N/A')"
Mohd samir Mohd samir,5,29 March 2025,awesome app and i like this app*,N/A,N/A,"('N/A', 'N/A')"
Sunny Poddar,5,29 March 2025,nice app,N/A,N/A,"('N/A', 'N/A')"
Meenakshi Naugain,5,29 March 2025,awesome app this app is very best for make friend best app ever*,N/A,N/A,"('N/A', 'N/A')"
Rajeswari Rawat,5,29 March 2025,this app is very good I like the. way tha friend takl in video call and on normal call too*,N/A,N/A,"('N/A', 'N/A')"
Aditya Kumar,5,29 March 2025,Very good app and *,N/A,N/A,"('N/A', 'N/A')"
Toufik Rahaman,5,29 March 2025,awesome app i make soo many new friends and the are gerious to me*,N/A,N/A,"('N/A', 'N/A')"
Jatin Jatin,5,29 March 2025,this is very awesome aap make online friends*,N/A,N/A,"('N/A', 'N/A')"
Yasir Shah,5,29 March 2025,awesome awesome awesome best app best app I like this app*,N/A,N/A,"('N/A', 'N/A')"
Kaulesh Poharkar,5,29 March 2025,this is good app I like this App *,N/A,N/A,"('N/A', 'N/A')"
Surendra Singh Yadav,5,29 March 2025,Best app for connecting friends and family *,N/A,N/A,"('N/A', 'N/A')"
Gopal Khette,5,29 March 2025,best app close friend friendship nice*,N/A,N/A,"('N/A', 'N/A')"
Ƭʜᴇ Rᴏʏᴀʟ ɢᴀᴍᴇʀ,5,29 March 2025,The app is nice and help me a lot to make a friends*,N/A,N/A,"('N/A', 'N/A')"
Raj Saini,5,29 March 2025,nice aap to make friends*,N/A,N/A,"('N/A', 'N/A')"
Shruti Lotake,5,29 March 2025,THIS App Is So amazing And new Freind This app,N/A,N/A,"('N/A', 'N/A')"
Khushal Damor,5,29 March 2025,This Dostt app is very good and awesome for making new friends*,N/A,N/A,"('N/A', 'N/A')"
HARDEV MEENA,5,29 March 2025,I like this application it is Very nice*,N/A,N/A,"('N/A', 'N/A')"
Jitendra Kumar,5,29 March 2025,the app is the best app of india*,N/A,N/A,"('N/A', 'N/A')"
Laksh Asati,5,29 March 2025,this is the best app*,N/A,N/A,"('N/A', 'N/A')"
Celebrity Transformation,5,29 March 2025,Very good App*,N/A,N/A,"('N/A', 'N/A')"
Rinku Paul,5,29 March 2025,Best app *,N/A,N/A,"('N/A', 'N/A')"
Rajesh Roy,5,29 March 2025,now I'm not going anywhere else to do with your support you want me to do with your support you have to do is the best ⭐,N/A,N/A,"('N/A', 'N/A')"
Aman Raj,5,29 March 2025,it's awesome app it's make new friends he is using app*,N/A,N/A,"('N/A', 'N/A')"
Rashak Bagga,5,29 March 2025,Awesome like this app I like this app*,N/A,N/A,"('N/A', 'N/A')"
RAJESH KUMAR,5,29 March 2025,very best *,N/A,N/A,"('N/A', 'N/A')"
Shivam Agarwal,5,29 March 2025,very good experience helped me to make new friends 😃*,N/A,N/A,"('N/A', 'N/A')"
Raushan Kumar,5,29 March 2025,Dostt app is very good app*,N/A,N/A,"('N/A', 'N/A')"
Adarsh Gupta,5,29 March 2025,I am very absolutely loving this app this app make new friends very very nice app*,N/A,N/A,"('N/A', 'N/A')"
Faiz Khan,5,29 March 2025,Than very nice app Make new friend easy*,N/A,N/A,"('N/A', 'N/A')"
Rekha Rani,5,29 March 2025,very goodu aap I love it*,N/A,N/A,"('N/A', 'N/A')"
Shubham singh,5,29 March 2025,This app is useful because the it's online form and this app is good*,N/A,N/A,"('N/A', 'N/A')"
Ankit Pal,5,29 March 2025,very useful app I like this app*,N/A,N/A,"('N/A', 'N/A')"
Bijoy hemram Bijoy,5,29 March 2025,best app is very app*,N/A,N/A,"('N/A', 'N/A')"
Satu Damor,5,29 March 2025,achcha apps hai*,N/A,N/A,"('N/A', 'N/A')"
Deepika Singh,5,29 March 2025,good app*,N/A,N/A,"('N/A', 'N/A')"
Jaya Sri nidhi,5,29 March 2025,awesome app I like this app.,N/A,N/A,"('N/A', 'N/A')"
Diwakar Bisht,5,29 March 2025,very awesome app I like it*,N/A,N/A,"('N/A', 'N/A')"
Arnab Pan,5,29 March 2025,This app was absolutely friendly app .*,N/A,N/A,"('N/A', 'N/A')"
Tarun Rout,5,29 March 2025,wow so useful and awesome amezing app please I request all try this app,N/A,N/A,"('N/A', 'N/A')"
Madhav Kukana,5,29 March 2025,this is a very much good application for us.I am using this from 2 years.*,N/A,N/A,"('N/A', 'N/A')"
Abhay Shaw,5,29 March 2025,wow nice nice nice app awesome*,N/A,N/A,"('N/A', 'N/A')"
Dulichand Sharma.,5,29 March 2025,the app is fabulous I made many new friends*,N/A,N/A,"('N/A', 'N/A')"
Harmil Chaudhari,5,29 March 2025,l use this app and I im impressed it's work*,N/A,N/A,"('N/A', 'N/A')"
Rachit Prajapati,5,29 March 2025,nice app*,N/A,N/A,"('N/A', 'N/A')"
Keshji Gohil,5,29 March 2025,dostt app nice he bro apka app jor dar he *,N/A,N/A,"('N/A', 'N/A')"
junha beevi,3,29 March 2025,👍👍👍,Gyani - Made in India for India,29 March 2025,"('N/A', 'N/A')"
Bhabaji Gaming,5,29 March 2025,This is nice app awesome app*,N/A,N/A,"('N/A', 'N/A')"
Neha Sharma,5,29 March 2025,I’ve never had such a smooth experience making friends online. Everything feels so natural…,N/A,N/A,1 person found this review helpful
BHARGAV A R,1,29 March 2025,bad app,Gyani - Made in India for India,29 March 2025,"('N/A', 'N/A')"
Fly ajmeer,1,28 March 2025,wasting of money 😑😑 no one picks up the call but money goes 😔 bug app cant hangup the call but money goes no one shows the face but money goes 😔,Gyani - Made in India for India,29 March 2025,"('N/A', 'N/A')"
Lar Lunch,5,28 March 2025,THIS IS COOL APP ***,N/A,N/A,"('N/A', 'N/A')"
Anchal Hala,5,28 March 2025,"The app is easy to use, even for beginners in social apps *",N/A,N/A,"('N/A', 'N/A')"
Chandni Sain,5,28 March 2025,"If you’re looking for a positive and friendly space, this is the app for you. Highly recommended…",N/A,N/A,"('N/A', 'N/A')"
Deba Ram,5,28 March 2025,It’s so easy to send friend requests and start conversations *,N/A,N/A,"('N/A', 'N/A')"
Aman Kumar,5,28 March 2025,Simple yet powerful networking app Best one*,N/A,N/A,"('N/A', 'N/A')"
Prahlad Yadav,5,28 March 2025,The user-friendly design makes chatting effortless. I love how smooth everything works…,N/A,N/A,"('N/A', 'N/A')"
Surojit Barman,5,28 March 2025,Every update makes it even better Great development*,N/A,N/A,"('N/A', 'N/A')"
S.g Mathur,5,28 March 2025,"No fake profiles or unnecessary drama, just pure friendships. Love how well this app works…",N/A,N/A,"('N/A', 'N/A')"
Tanisha Jain,5,28 March 2025,This app is perfect for finding people who share your interests. Love the experience so far…,N/A,N/A,"('N/A', 'N/A')"
Preeti Shakya,5,28 March 2025,"If you’re looking for a positive and friendly space, this is the app to try…",N/A,N/A,"('N/A', 'N/A')"
Umesh Joshi,5,28 March 2025,A well-designed app that makes socializing online feel completely natural…,N/A,N/A,"('N/A', 'N/A')"
Girraj Kushva,5,28 March 2025,"A great way to make friends, especially if you’re shy. It really makes socializing effortless…",N/A,N/A,"('N/A', 'N/A')"
Bipasha Lal,5,28 March 2025,"I’ve made lifelong friends through this app, and I’m grateful *",N/A,N/A,"('N/A', 'N/A')"
Shivani Gupta,5,28 March 2025,This app is a blessing for anyone who struggles with loneliness. It really helps…,N/A,N/A,1 person found this review helpful
Sakshi Tomar,5,28 March 2025,The user-friendly interface makes everything so simple. You can start chatting and making friends in no time…,N/A,N/A,"('N/A', 'N/A')"
Supratim Ganguly,5,28 March 2025,It’s great to have a platform where I can meet genuine people *,N/A,N/A,"('N/A', 'N/A')"
Sutapa Ganguly,5,28 March 2025,It’s my favorite app to use when I want to unwind and chat *,N/A,N/A,"('N/A', 'N/A')"
Manish Kushwah,5,28 March 2025,I love how easy it is to find people with similar interests. Conversations flow naturally…,N/A,N/A,"('N/A', 'N/A')"
Suprajit Das,5,28 March 2025,My go-to app whenever I want to relax and chat with people *,N/A,N/A,"('N/A', 'N/A')"
Aman Namdev,5,28 March 2025,It’s rare to find a social app where people genuinely want to be friends. This one delivers…,N/A,N/A,"('N/A', 'N/A')"
Radha Paswan,5,28 March 2025,Every feature in this app is designed for the best user experience *,N/A,N/A,"('N/A', 'N/A')"
Nikita Dhakrey,5,28 March 2025,This app has made it so easy to connect with like-minded people. Highly recommended…,N/A,N/A,"('N/A', 'N/A')"
Pooja Kaushik,5,28 March 2025,I love how simple and easy this app is to use. I’ve made so many friends already…,N/A,N/A,"('N/A', 'N/A')"
Prachi Aggarwal,5,28 March 2025,A great platform to express yourself and meet interesting people*,N/A,N/A,"('N/A', 'N/A')"
Sandip Ghosh,5,28 March 2025,Shaadi ke liye safe aur verified app hai. Fake log yahan nahi milte.,N/A,N/A,"('N/A', 'N/A')"
Vaibhav Maisuriya,5,28 March 2025,The chatrooms are always buzzing with interesting conversation*,N/A,N/A,"('N/A', 'N/A')"
Biswanath Dutta,5,28 March 2025,Every day I find new interesting people to talk to here *,N/A,N/A,"('N/A', 'N/A')"
Ananya 07 Gupta,5,28 March 2025,"Finally, an app that actually helps you make friends, not just random connections…",N/A,N/A,"('N/A', 'N/A')"
Madhavi 4th sem Bcom Verma,5,28 March 2025,The best part about this app is the genuine connections you can make. No unnecessary distractions…,N/A,N/A,"('N/A', 'N/A')"
Somnath Das,5,28 March 2025,A well-moderated app where I feel comfortable chatting *,N/A,N/A,"('N/A', 'N/A')"
Iman Biswas,5,28 March 2025,I highly recommend this app to anyone who loves socializing *,N/A,N/A,"('N/A', 'N/A')"
It's Rahul,5,28 March 2025,I enjoy how engaging the live-streaming sessions are *,N/A,N/A,"('N/A', 'N/A')"
Sovandeb Acharya,5,28 March 2025,"The live chat feature is smooth, and I never face lag while talking",N/A,N/A,"('N/A', 'N/A')"
Soumen Sil,5,28 March 2025,"The app is fast, smooth, and packed with features that I love *",N/A,N/A,"('N/A', 'N/A')"
Rohit Ganguly,5,28 March 2025,"The layout is clean, and everything is easy to find *",N/A,N/A,"('N/A', 'N/A')"
PRIYAM GANGULY,5,28 March 2025,I can’t imagine my daily routine without using this app,N/A,N/A,"('N/A', 'N/A')"
Soumen Sarkar,5,28 March 2025,The live chat experience is just perfect for making new friends *,N/A,N/A,"('N/A', 'N/A')"
Sagnik Paul,5,28 March 2025,The interface is clean and not cluttered like other social apps *,N/A,N/A,"('N/A', 'N/A')"
Dev Bharwad,5,28 March 2025,Super cool app to pass time and connect Awesome*,N/A,N/A,"('N/A', 'N/A')"
Lucky,5,28 March 2025,Love how easy it is to make friends here Best decision*,N/A,N/A,"('N/A', 'N/A')"
Sankalp Rawat,5,28 March 2025,A perfect app to meet like-minded people Super fun,N/A,N/A,"('N/A', 'N/A')"
Jhuma Debnath,5,28 March 2025,I’ve met so many great people from around the world through this app . I’ve met so many great people from around the world through this app,N/A,N/A,"('N/A', 'N/A')"
Raj Banerjee,5,28 March 2025,I love how interactive the app is with so many cool features *,N/A,N/A,"('N/A', 'N/A')"
Madina Khatun,5,28 March 2025,This app is the best place to meet fun and interesting people*,N/A,N/A,"('N/A', 'N/A')"
ankit gupta,5,28 March 2025,"If you feel lonely, this app is the perfect place to find amazing people to talk to…",N/A,N/A,"('N/A', 'N/A')"
Sushanta Paul,5,28 March 2025,The friend-matching algorithm is accurate and works well *,N/A,N/A,"('N/A', 'N/A')"
Jhuma Paul,5,28 March 2025,"I’ve recommended this app to all my friends, and they love it *",N/A,N/A,"('N/A', 'N/A')"
Sankha Subhra Ghosh,4,28 March 2025,"I've met so many amazing friends here, and I'm grateful for this app",N/A,N/A,"('N/A', 'N/A')"
Tisha Saini,5,28 March 2025,The app is the ultimate solution for loneliness and boredom,N/A,N/A,"('N/A', 'N/A')"
Padma Chittibomma,5,28 March 2025,"Dostt, is perfect for both personal and professional conversations*",N/A,N/A,1 person found this review helpful
Probal Banerjee,5,28 March 2025,"The community here is friendly, and I never feel left out *",N/A,N/A,"('N/A', 'N/A')"
Anjali Diwakar,5,28 March 2025,This app helped me come out of my shell and meet amazing people…,N/A,N/A,"('N/A', 'N/A')"
Subhamita Saha,5,28 March 2025,The live features make conversations more exciting and engaging *,N/A,N/A,"('N/A', 'N/A')"
anjali savita,5,28 March 2025,I’ve made lifelong friends thanks to this app. The conversations are meaningful and engaging…,N/A,N/A,"('N/A', 'N/A')"
Naincy Jain,5,28 March 2025,"Safe, easy, and fun—this app is a must-try for anyone looking to expand their social circle…",N/A,N/A,"('N/A', 'N/A')"
Muskan Jain,5,28 March 2025,"I used to struggle to meet new people, but this app changed that. Now I have so many great friends…",N/A,N/A,"('N/A', 'N/A')"
Shaury Gupta,5,28 March 2025,"Finally, an app that focuses on real friendships rather than just social networking. I love the concept…",N/A,N/A,"('N/A', 'N/A')"
