Username,Rating,Date,Review,Reply,Reply Date,Usefulness
SURAJ NAYAK,5,10 April 2025,on time delivery,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",10 April 2025,"('N/A', 'N/A')"
Syed Nyamathullah,1,10 April 2025,"Earlier this app was good, now it has glitch while searching food, it automatically book the order, after I noticed and tried to cancel the order it was not allowing to cancel the order... Delivery boy and Swiggy support team guy insisted to pay total money and take the order...I denied! why should customer suffer because of your technical glitch or hidden order booking rules? it is a ridiculous experience. I will never use this app in future.","Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",10 April 2025,"('N/A', 'N/A')"
Shakib khan (Sk),1,10 April 2025,order cancel krne per 100% cash kat te hai ye loag,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",10 April 2025,"('N/A', 'N/A')"
Sanchita Sen,5,10 April 2025,It's good 👍,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",10 April 2025,"('N/A', 'N/A')"
Murga Fry,5,10 April 2025,good!great app!just love it! instamart things are toooo goodd really help full!i am ordering groceries daily!,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",10 April 2025,"('N/A', 'N/A')"
Shradha Sehra,1,10 April 2025,"With Swiggy One membership you also get facilities of receiving messed up orders, orders getting cancelled because of someone else mistake, leaving out a big proportion of the orders & also your issues getting no resolutions even after repeated complaints. With consistency of getting membership your problems also level up. that might include proving your innocence between the blame game of delivery partner & coustomer care staff.","Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",10 April 2025,"('N/A', 'N/A')"
Rabi Kant,5,10 April 2025,excellent work 👏,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",10 April 2025,"('N/A', 'N/A')"
Abdullah Patanwala,4,10 April 2025,good,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",10 April 2025,"('N/A', 'N/A')"
Gayatri Mathur,5,10 April 2025,food good quality and on time delivered Shree partner for the customer door service good restaurant a,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",10 April 2025,"('N/A', 'N/A')"
Shiva Sundar sahoo,5,10 April 2025,nice,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,10 April 2025,"('N/A', 'N/A')"
yogesh kumar,1,10 April 2025,no customer support,"Hey there, we apologize for the unpleasant experience. Please share the order details by writing an email at swiggysocial@swiggy.in from your registered email ID, so we can have this addressed.",10 April 2025,"('N/A', 'N/A')"
Zakia Khanum,5,10 April 2025,Appreciate your on time deliveried.,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",10 April 2025,"('N/A', 'N/A')"
BHAVY GOR,5,10 April 2025,nice app,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,10 April 2025,"('N/A', 'N/A')"
Mohammad Tosif,1,10 April 2025,one of the worst and fraud app I had placed an order for 240 rs and I received a wrong order then I complaint this topic on swiggy platform and then Swiggy only gave me a refund of only 8 rs. This app is totally a fraud. Be aware both restaurant and this app is making people fool.This type of things happens again and again.There is no option for zero star otherwise I'll give zero to this app.,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",10 April 2025,"('N/A', 'N/A')"
Saba Shah,1,10 April 2025,worst service,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",10 April 2025,"('N/A', 'N/A')"
Yatharth Dholakia,2,10 April 2025,Unsupportive customer service,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",10 April 2025,"('N/A', 'N/A')"
Sangeeta Om,5,10 April 2025,I liked 👍 it's,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",10 April 2025,"('N/A', 'N/A')"
mohd ijaz,5,10 April 2025,superb,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",10 April 2025,"('N/A', 'N/A')"
Komal Tiwari,5,10 April 2025,good 😊,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,10 April 2025,"('N/A', 'N/A')"
Mankhush Kumar,5,10 April 2025,👍,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",10 April 2025,"('N/A', 'N/A')"
Rakesh Nani,5,10 April 2025,nice,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",10 April 2025,"('N/A', 'N/A')"
Methari Kumar,5,10 April 2025,ok,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",10 April 2025,"('N/A', 'N/A')"
Nani B,5,10 April 2025,kaj,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",10 April 2025,"('N/A', 'N/A')"
RDZ ZORO,5,10 April 2025,fantastic,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,10 April 2025,"('N/A', 'N/A')"
Sidhanta sahu,1,10 April 2025,food delivery is so slow,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,10 April 2025,"('N/A', 'N/A')"
Babul Sharma,5,10 April 2025,good 👍,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",10 April 2025,"('N/A', 'N/A')"
Satyam Bhardwaj,5,10 April 2025,EVERYTHING IS GOOD,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",10 April 2025,"('N/A', 'N/A')"
Sankalp Yadav,1,10 April 2025,"They Are Scamming People whenever You place an order and try to cancel it, It says error could not load chat ,this happened thrice as of now back to back","Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",10 April 2025,"('N/A', 'N/A')"
Sanjeet Kumar,5,10 April 2025,I am looking forward so good think that delivery 🚚,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",10 April 2025,"('N/A', 'N/A')"
Drx Deepak Virmani,5,10 April 2025,on time,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",10 April 2025,"('N/A', 'N/A')"
jadeja kishor sinh b,5,10 April 2025,very good service,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",10 April 2025,"('N/A', 'N/A')"
Yashupriya,1,10 April 2025,more gst and delivery charges.. thuuu,N/A,N/A,"('N/A', 'N/A')"
Faheem Nakhuda,1,10 April 2025,take too much time with short distance 😞,"Hey there, we are sorry for any delay in delivering your order. Kindly share the order details by writing an email at swiggysocial@swiggy.in, we'll have it checked.",10 April 2025,"('N/A', 'N/A')"
Bishal Kumar,1,10 April 2025,"worst app in the terms of customer support, unable to contact customer care even my order got delayed by more than 1 hrs.","Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",10 April 2025,"('N/A', 'N/A')"
