Username,Rating,Date,Review,Reply,Reply Date,Usefulness
rohit kolhe,1,11 April 2025,very bad experience given veg while I ordered non veg no customer care is receiving call very bad,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",11 April 2025,"('N/A', 'N/A')"
Vaobhav Singh,5,11 April 2025,very good,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",11 April 2025,"('N/A', 'N/A')"
Prashant Sinha,2,11 April 2025,taking too much time,"Hi Prashant, we would like to make this 2 star to a 5 star experience for you, kindly write to swiggysocial@swiggy.in regarding the issues you have faced so that we can look into it right away.",11 April 2025,"('N/A', 'N/A')"
deepika ramu,5,11 April 2025,Good 👍,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",11 April 2025,"('N/A', 'N/A')"
Rukki L,5,11 April 2025,nice app,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",11 April 2025,"('N/A', 'N/A')"
Saranraj Saran,1,11 April 2025,Very very very worst service from A2B and swiggy... Received uncooked food and raised complaint through Swiggy app but no response from Swiggy and I don't know how they serve food without proper cooking ..This is really very very worst both they don't care about customer's ... #heartless #Selfish,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",11 April 2025,"('N/A', 'N/A')"
Sundeep Gupta,1,11 April 2025,fast sharwish,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",11 April 2025,"('N/A', 'N/A')"
Pooran Mal Prajapati,1,11 April 2025,not shown 100 cashfree on Instamart,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",11 April 2025,"('N/A', 'N/A')"
Savita Negi,5,11 April 2025,good,"Thanks for the love, Savita 💙",11 April 2025,"('N/A', 'N/A')"
Saket,1,11 April 2025,Deceiving delevery time. No time limit.,"Hi Saket, we are disappointed to know about your experience with us. Kindly write to us at swiggysocial@swiggy.in with the issue so that we can check and assist you.",11 April 2025,"('N/A', 'N/A')"
Mrd Zaidi,5,11 April 2025,very nice,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",11 April 2025,"('N/A', 'N/A')"
Harshit Anuraj,1,11 April 2025,there is support part. only bot respnds,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",11 April 2025,"('N/A', 'N/A')"
rinki patel,5,11 April 2025,give best offer again and again so customer use again &again,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",11 April 2025,"('N/A', 'N/A')"
Sourav Srivastava,1,11 April 2025,"Really disappointed, Swiggy is suddenly unserviceable at my address for more than a week now and they are also not allowing me to chat to customer care. I've uninstalled the app, going for zomato.","Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we will get this checked.",11 April 2025,"('N/A', 'N/A')"
Paramesha M,5,11 April 2025,beautiful fantastic,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",11 April 2025,"('N/A', 'N/A')"
Ayushi Aich,3,11 April 2025,cash on delivery option not available,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",11 April 2025,"('N/A', 'N/A')"
Anuj,1,11 April 2025,"Swiggy has turned into a greedy, money-sucking parasite. They show fake discounts while silently jacking up item prices. Surge fees, platform fees, delivery charges, and then taxes on top of it? Are you delivering food or selling gold bars? It's a scam in the name of convenience. Every order feels like daylight robbery. Their so-called ""offers"" are just smoke and mirrors to trap you into paying double. Shame on Swiggy for turning what used to be a decent app into a cash-grabbing mess.","Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",11 April 2025,"('N/A', 'N/A')"
Brijendra Yadav,1,11 April 2025,"11 Apr 2025 - another issue with Swiggy. They promise 20 min and even after 50 min, NOTHING !! NO CUSTOMER CARE, ONLY A STUPID BOT !!! All you can do is harass poor delivery boy. Can't even complain anywhere MAY 2022 All is well till you hit a snag. After that Swiggy that promises 5 minutes groceries could not do a thing even when an order was delayed for more than 75 minutes. They just reassigned it to somebody and asked me to wait for another 30 minutes. Getting worse with every passing day.","We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",11 April 2025,1 person found this review helpful
Radhika Arun,1,11 April 2025,"Worst app possible. They don't refund us when we cancel the order for delay in delivery, that too almostdouble the time. Request all you to think hundred times before using swiggy","Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",11 April 2025,"('N/A', 'N/A')"
Sonali Panda,1,11 April 2025,Swiggy is the worst app ever . I have faced 4 times problem with my orders and also there delivery is very late i would literally prefer Zomato,"Hi Sonali, we are disappointed to know about your experience with us. Kindly write to us at swiggysocial@swiggy.in with the issue so that we can check and assist you.",11 April 2025,"('N/A', 'N/A')"
Atul Dubey,5,11 April 2025,Good app,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",11 April 2025,"('N/A', 'N/A')"
Manoj Kumar Mishra,1,11 April 2025,plzz ap log kabhi bhi apne birthday par kabhi bhi kuch bhi order mat kar nhi ap ka bhi birthday kharab ho jya ga jesa aaj meri hua hai,"Hi Manoj, humare saath aapke anubhav ke baare mein jaanakar hum niraash hain. Kripya apna issueke saath is mudde ke baare mein swiggysocial@swiggy.in par humen likhen taaki hum is par turant aap ki sahayata kar saken.",11 April 2025,"('N/A', 'N/A')"
Nausheen Khan,1,11 April 2025,pathetic service from Swiggy it's been 1hrs 10 min till now my order not delivered to me it's suppose to be delivered in 30 to 35 min,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",11 April 2025,"('N/A', 'N/A')"
Ranjith S,1,11 April 2025,order is being delayed and clubbed..,"Hi Ranjith, we are disappointed to know about your experience with us. Kindly write to us at swiggysocial@swiggy.in with the issue so that we can check and assist you.",11 April 2025,"('N/A', 'N/A')"
c padala,1,11 April 2025,I order tiffin from one restaurant and I paid the money. I waited mote than 1 hour and delivery guy called me and told there is no restaurant at that location. swiggy is showing fraud restaurants in their platform. even for canceling my order they took 30-45 mins for to respond. worst app,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",11 April 2025,"('N/A', 'N/A')"
Sugam Birthare,1,11 April 2025,Being a one blck memeber...my order delayed like 110 min which was delivering in 30 min with guarantee....and worst case is i have tried all option to connect with agent..but no option to chat or call agent...and each time it taking me to...thanks rate this robotic chat. worst # serving app this is becoming. i have do the trick to connect with an agent when i click on i want yo cancel my blck membership.,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",11 April 2025,"('N/A', 'N/A')"
